iteam_id,name,title,short_title,manual_product_name,review,no_review,unit_cost,price,discount,offer_date
178909340,"8K Mini PC, Intel 8 Core I7 10870H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 16G RAM, 128G M.2 SSD, 1TB HDD","8K Mini PC, Intel 8 Core I7 10870H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 16G RAM, 128G M.2 SSD, 1TB HDD","8K Mini PC, Intel 8 Core I7 10870H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 16G RAM, 128G M.2 SSD, 1TB HDD",,0,0,1342.99,1342.99,0,
177742603,Partaker i5 9400F GTX1650 4G Dedicated card DDR4 Mini PC Windows 10 Desktop Computer game pc linux intel HTPC 4K wifi bluetooth 32GB RAM 512GB SSD,Partaker i5 9400F GTX1650 4G Dedicated card DDR4 Mini PC Windows 10 Desktop Computer game pc linux intel HTPC 4K wifi bluetooth 32GB RAM 512GB SSD,Partaker i5 9400F GTX1650 4G Dedicated card DDR4 Mini PC Windows 10 Desktop Computer game pc linux intel HTPC 4K wifi bluetooth 32GB RAM 512GB SSD,,0,0,1342.27,1342.27,0,
136485810,"4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM26, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 64G RAM DDR4, 512G NVME SSD, 2TB HDD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM26, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 64G RAM DDR4, 512G NVME SSD, 2TB HDD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM26, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 64G RAM DDR4, 512G NVME SSD, 2TB HDD",,0,0,1340.99,1340.99,0,
190909942,"Intel NUC 11 Pro NUC11TNHV7 Tiger Canyon Home & Business Mini PC Mini Desktop 11th Gen Intel® Core  i7-1185G7 Processor with Intel vPro® Technology (16G RAM,1T SSD)","Intel NUC 11 Pro NUC11TNHV7 Tiger Canyon Home & Business Mini PC Mini Desktop 11th Gen Intel® Core  i7-1185G7 Processor with Intel vPro® Technology (16G RAM,1T SSD)","Intel NUC 11 Pro NUC11TNHV7 Tiger Canyon Home & Business Mini PC Mini Desktop 11th Gen Intel® Core  i7-1185G7 Processor with Intel vPro® Technology (16G RAM,1T SSD)",,0,0,1339.65,1339.65,0,
195569730,"Partaker 12.1 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A1, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 12.1 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A1, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 12.1 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A1, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD",,0,0,1339.51,1339.51,0,
179399586,"Partaker Fanless Mini PC,Industrial Computer,IPC,Intel Core i7 8565U Processor,16G RAM 512G SSD Windows 10/11 Pro,TPM2.0, AES-NI, 1xVGA, 1xHD, 4xLAN, 4xCOM, 9-36V, WiFi","Partaker Fanless Mini PC,Industrial Computer,IPC,Intel Core i7 8565U Processor,16G RAM 512G SSD Windows 10/11 Pro,TPM2.0, AES-NI, 1xVGA, 1xHD, 4xLAN, 4xCOM, 9-36V, WiFi","Partaker Fanless Mini PC,Industrial Computer,IPC,Intel Core i7 8565U Processor,16G RAM 512G SSD Windows 10/11 Pro,TPM2.0, AES-NI, 1xVGA, 1xHD, 4xLAN, 4xCOM, 9-36V, WiFi",,0,0,1339.51,1339.51,0,
177741447,"Partaker Desktop Computer, 6xHD-MI 4K Mini PC Intel Core i9 9900T Video Card AMD Radeon R7 350 4G,Windows 10 Pro Gaming Computer HTPC 8*USB WiFi,8GB RAM 512GB SSD","Partaker Desktop Computer, 6xHD-MI 4K Mini PC Intel Core i9 9900T Video Card AMD Radeon R7 350 4G,Windows 10 Pro Gaming Computer HTPC 8*USB WiFi,8GB RAM 512GB SSD","Partaker Desktop Computer, 6xHD-MI 4K Mini PC Intel Core i9 9900T Video Card AMD Radeon R7 350 4G,Windows 10 Pro Gaming Computer HTPC 8*USB WiFi,8GB RAM 512GB SSD",,5,1,1339.51,1339.51,0,
177741269,"Partaker Mini PC,Desktop Computer with 11th Gen i9 11900,8GB DDR4 512GB M.2 SSD,TMP2.0 Win 11,Wi-Fi 4K Gigabit Ethernet 8 USB","Partaker Mini PC,Desktop Computer with 11th Gen i9 11900,8GB DDR4 512GB M.2 SSD,TMP2.0 Win 11,Wi-Fi 4K Gigabit Ethernet 8 USB","Partaker Mini PC,Desktop Computer with 11th Gen i9 11900,8GB DDR4 512GB M.2 SSD,TMP2.0 Win 11,Wi-Fi 4K Gigabit Ethernet 8 USB",,0,0,1339.51,1339.51,0,
195801244,"Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A14, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A14, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A14, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD",,0,0,1339.51,1339.51,0,
195678432,"Partaker 17"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A9, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A9, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A9, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD",,0,0,1339.51,1339.51,0,
195589465,"Partaker 15 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A5, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 15 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A5, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 15 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A5, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD",,0,0,1332.15,1332.15,0,
195671802,"Partaker 15.6 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A6, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A6, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A6, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD",,0,0,1332.15,1332.15,0,
195804931,"Partaker 21.5"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I3, Windows 10 Pro, A17, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 21.5"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I3, Windows 10 Pro, A17, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 21.5"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I3, Windows 10 Pro, A17, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD",,0,0,1332.15,1332.15,0,
195700851,"Partaker 19 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A10, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 19 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A10, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 19 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A10, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD",,0,0,1332.15,1332.15,0,
195770244,"Partaker 18.5 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I5, Windows 10 Pro, A13, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 18.5 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I5, Windows 10 Pro, A13, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 18.5 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I5, Windows 10 Pro, A13, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD",,0,0,1332.15,1332.15,0,
186203459,"Gaming Mini PC,8K Mini Computer,Intel Core I7 10870H,GeForce GTX 1660 6G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD","Gaming Mini PC,8K Mini Computer,Intel Core I7 10870H,GeForce GTX 1660 6G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD","Gaming Mini PC,8K Mini Computer,Intel Core I7 10870H,GeForce GTX 1660 6G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD",,0,0,1332.15,1332.15,0,
195768226,"Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A12, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A12, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A12, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD",,0,0,1332.15,1332.15,0,
195804812,"Partaker 21.5"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A16, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 21.5"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A16, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 21.5"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A16, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD",,0,0,1332.15,1332.15,0,
195673551,"Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD",,0,0,1332.15,1332.15,0,
186203459,"Gaming Mini PC,8K Mini Computer,Intel Core i9 9880H,GeForce GTX 1660 6G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD","Gaming Mini PC,8K Mini Computer,Intel Core i9 9880H,GeForce GTX 1660 6G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD","Gaming Mini PC,8K Mini Computer,Intel Core i9 9880H,GeForce GTX 1660 6G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD",,0,0,1332.15,1332.15,0,
136485192,"8K Mini PC, Intel Core I5 9400F, HUNSN BM25, Gaming Computer, Windows 11 or Linux Ubuntu, GeForce GTX1650 4G, DVI, DP1.4, HDMI2.0, LAN, 2 x USB3.0, 5 x USB2.0, 16G RAM, 512G M.2 SSD","8K Mini PC, Intel Core I5 9400F, HUNSN BM25, Gaming Computer, Windows 11 or Linux Ubuntu, GeForce GTX1650 4G, DVI, DP1.4, HDMI2.0, LAN, 2 x USB3.0, 5 x USB2.0, 16G RAM, 512G M.2 SSD","8K Mini PC, Intel Core I5 9400F, HUNSN BM25, Gaming Computer, Windows 11 or Linux Ubuntu, GeForce GTX1650 4G, DVI, DP1.4, HDMI2.0, LAN, 2 x USB3.0, 5 x USB2.0, 16G RAM, 512G M.2 SSD",,0,0,1330.99,1330.99,0,
191606137,"Lenovo ThinkPad L15 Gen 3 Intel Laptop, 15.6"" FHD IPS Touch  60Hz  Low Weight, vPro®,   UHD Graphics, 8GB, 512GB, Win 11 Pro","Lenovo ThinkPad L15 Gen 3 Intel Laptop, 15.6"" FHD IPS Touch  60Hz  Low Weight, vPro®,   UHD Graphics, 8GB, 512GB, Win 11 Pro","Lenovo ThinkPad L15 Gen 3 Intel Laptop, 15.6"" FHD IPS Touch  60Hz  Low Weight, vPro®,   UHD Graphics, 8GB, 512GB, Win 11 Pro",,0,0,1330.59,1330.59,0,
136485813,"4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM27, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 64G RAM DDR4, 1TB NVME SSD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM27, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 64G RAM DDR4, 1TB NVME SSD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM27, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 64G RAM DDR4, 1TB NVME SSD",,5,1,1329.99,1329.99,0,
136485810,"4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM26, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 64G RAM DDR4, 1TB NVME SSD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM26, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 64G RAM DDR4, 1TB NVME SSD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM26, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 64G RAM DDR4, 1TB NVME SSD",,0,0,1324.99,1324.99,0,
195678432,"Partaker 17"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A9, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A9, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A9, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD",,0,0,1324.79,1324.79,0,
195588885,"Partaker 12.1 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A2, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 12.1 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A2, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 12.1 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A2, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD",,0,0,1324.79,1324.79,0,
183826701,Partaker Mini Gaming PC Intel Core i7 9700F GTX1660S 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 16GB RAM 256GB SSD,Partaker Mini Gaming PC Intel Core i7 9700F GTX1660S 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 16GB RAM 256GB SSD,Partaker Mini Gaming PC Intel Core i7 9700F GTX1660S 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 16GB RAM 256GB SSD,,0,0,1324.79,1324.79,0,
183830555,Partaker Mini Gaming PC Intel Core i5 9400F RTX2060 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 16GB RAM 256GB SSD,Partaker Mini Gaming PC Intel Core i5 9400F RTX2060 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 16GB RAM 256GB SSD,Partaker Mini Gaming PC Intel Core i5 9400F RTX2060 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 16GB RAM 256GB SSD,,0,0,1324.79,1324.79,0,
136485192,"8K Mini PC, Intel Core I5 9400F, HUNSN BM25, Gaming Computer, Windows 11 or Linux Ubuntu, GeForce GTX1650 4G, DVI, DP1.4, HDMI2.0, LAN, 2 x USB3.0, 5 x USB2.0, 16G RAM, 128G M.2 SSD, 1TB HDD","8K Mini PC, Intel Core I5 9400F, HUNSN BM25, Gaming Computer, Windows 11 or Linux Ubuntu, GeForce GTX1650 4G, DVI, DP1.4, HDMI2.0, LAN, 2 x USB3.0, 5 x USB2.0, 16G RAM, 128G M.2 SSD, 1TB HDD","8K Mini PC, Intel Core I5 9400F, HUNSN BM25, Gaming Computer, Windows 11 or Linux Ubuntu, GeForce GTX1650 4G, DVI, DP1.4, HDMI2.0, LAN, 2 x USB3.0, 5 x USB2.0, 16G RAM, 128G M.2 SSD, 1TB HDD",,0,0,1323.99,1323.99,0,
179399586,"Partaker Fanless Mini PC,Industrial Computer,IPC,Intel Core i7 8565U Processor,16G RAM 240G SSD Windows 10/11 Pro,TPM2.0, AES-NI, 1xVGA, 1xHD, 4xLAN, 4xCOM, 9-36V, WiFi","Partaker Fanless Mini PC,Industrial Computer,IPC,Intel Core i7 8565U Processor,16G RAM 240G SSD Windows 10/11 Pro,TPM2.0, AES-NI, 1xVGA, 1xHD, 4xLAN, 4xCOM, 9-36V, WiFi","Partaker Fanless Mini PC,Industrial Computer,IPC,Intel Core i7 8565U Processor,16G RAM 240G SSD Windows 10/11 Pro,TPM2.0, AES-NI, 1xVGA, 1xHD, 4xLAN, 4xCOM, 9-36V, WiFi",,0,0,1319.27,1319.27,0,
191458426,"Lenovo ThinkStation P360 Tower Workstation, i5-12500, NVIDIA T400 4GB, 16GB, 512GB, Win 11 Pro, 3 YRs On-site Warranty","Lenovo ThinkStation P360 Tower Workstation, i5-12500, NVIDIA T400 4GB, 16GB, 512GB, Win 11 Pro, 3 YRs On-site Warranty","Lenovo ThinkStation P360 Tower Workstation, i5-12500, NVIDIA T400 4GB, 16GB, 512GB, Win 11 Pro, 3 YRs On-site Warranty",,0,0,1319,1319,0,
183826701,Partaker Mini Gaming PC Intel Core i7 9700F GTX1660S 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 8GB RAM 512GB SSD,Partaker Mini Gaming PC Intel Core i7 9700F GTX1660S 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 8GB RAM 512GB SSD,Partaker Mini Gaming PC Intel Core i7 9700F GTX1660S 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 8GB RAM 512GB SSD,,0,0,1318.35,1318.35,0,
195673551,"Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD",,0,0,1318.35,1318.35,0,
195700851,"Partaker 19 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A10, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD","Partaker 19 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A10, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD","Partaker 19 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A10, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD",,0,0,1318.35,1318.35,0,
183830555,Partaker Mini Gaming PC Intel Core i5 9400F RTX2060 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 8GB RAM 512GB SSD,Partaker Mini Gaming PC Intel Core i5 9400F RTX2060 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 8GB RAM 512GB SSD,Partaker Mini Gaming PC Intel Core i5 9400F RTX2060 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 8GB RAM 512GB SSD,,0,0,1318.35,1318.35,0,
195063685,"8K Mini PC, Gaming Computer, Mini Gaming PC, Intel XEON D-1581, GeForce GTX1650 4G, DVI, DP1.4, HDMI2.0, LAN, Windows 11 or Linux Ubuntu, 64G RAM, 1TB SSD","8K Mini PC, Gaming Computer, Mini Gaming PC, Intel XEON D-1581, GeForce GTX1650 4G, DVI, DP1.4, HDMI2.0, LAN, Windows 11 or Linux Ubuntu, 64G RAM, 1TB SSD","8K Mini PC, Gaming Computer, Mini Gaming PC, Intel XEON D-1581, GeForce GTX1650 4G, DVI, DP1.4, HDMI2.0, LAN, Windows 11 or Linux Ubuntu, 64G RAM, 1TB SSD",,0,0,1318.35,1318.35,0,
183804124,Powerful Gaming Mini PC Intel Xeon W-10885M 2 Lans Desktop Computer Windows 10 Pro 2*DDR4 2*NVMe 4K DP HDMI2.0 32GB Ram 1TB SSD,Powerful Gaming Mini PC Intel Xeon W-10885M 2 Lans Desktop Computer Windows 10 Pro 2*DDR4 2*NVMe 4K DP HDMI2.0 32GB Ram 1TB SSD,Powerful Gaming Mini PC Intel Xeon W-10885M 2 Lans Desktop Computer Windows 10 Pro 2*DDR4 2*NVMe 4K DP HDMI2.0 32GB Ram 1TB SSD,,0,0,1318.35,1318.35,0,
195805872,"Partaker 21.5 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel J6412, Windows 10 Pro, A16, HDMI, 2 x LAN, 3 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 21.5 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel J6412, Windows 10 Pro, A16, HDMI, 2 x LAN, 3 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 21.5 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel J6412, Windows 10 Pro, A16, HDMI, 2 x LAN, 3 x COM, 8G RAM, 256G SSD 1TB HDD",,0,0,1318.35,1318.35,0,
195768226,"Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A12, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A12, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A12, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD",,0,0,1318.35,1318.35,0,
